annee_numero_de_tirage;jour_de_tirage;date_de_tirage;numero_de_tirage_dans_le_cycle;date_de_forclusion;boule_1;boule_2;boule_3;boule_4;boule_5;etoile_1;etoile_2;boules_gagnantes_en_ordre_croissant;etoiles_gagnantes_en_ordre_croissant;nombre_de_gagnant_au_rang1_Euro_Millions_en_france;nombre_de_gagnant_au_rang1_Euro_Millions_en_europe;rapport_du_rang1_Euro_Millions;nombre_de_gagnant_au_rang2_Euro_Millions_en_france;nombre_de_gagnant_au_rang2_Euro_Millions_en_europe;rapport_du_rang2_Euro_Millions;nombre_de_gagnant_au_rang3_Euro_Millions_en_france;nombre_de_gagnant_au_rang3_Euro_Millions_en_europe;rapport_du_rang3_Euro_Millions;nombre_de_gagnant_au_rang4_Euro_Millions_en_france;nombre_de_gagnant_au_rang4_Euro_Millions_en_europe;rapport_du_rang4_Euro_Millions;nombre_de_gagnant_au_rang5_Euro_Millions_en_france;nombre_de_gagnant_au_rang5_Euro_Millions_en_europe;rapport_du_rang5_Euro_Millions;nombre_de_gagnant_au_rang6_Euro_Millions_en_france;nombre_de_gagnant_au_rang6_Euro_Millions_en_europe;rapport_du_rang6_Euro_Millions;nombre_de_gagnant_au_rang7_Euro_Millions_en_france;nombre_de_gagnant_au_rang7_Euro_Millions_en_europe;rapport_du_rang7_Euro_Millions;nombre_de_gagnant_au_rang8_Euro_Millions_en_france;nombre_de_gagnant_au_rang8_Euro_Millions_en_europe;rapport_du_rang8_Euro_Millions;nombre_de_gagnant_au_rang9_Euro_Millions_en_france;nombre_de_gagnant_au_rang9_Euro_Millions_en_europe;rapport_du_rang9_Euro_Millions;nombre_de_gagnant_au_rang10_Euro_Millions_en_france;nombre_de_gagnant_au_rang10_Euro_Millions_en_europe;rapport_du_rang10_Euro_Millions;nombre_de_gagnant_au_rang11_Euro_Millions_en_france;nombre_de_gagnant_au_rang11_Euro_Millions_en_europe;rapport_du_rang11_Euro_Millions;nombre_de_gagnant_au_rang12_Euro_Millions_en_france;nombre_de_gagnant_au_rang12_Euro_Millions_en_europe;rapport_du_rang12_Euro_Millions;nombre_de_gagnant_au_rang13_Euro_Millions_en_france;nombre_de_gagnant_au_rang13_Euro_Millions_en_europe;rapport_du_rang13_Euro_Millions;nombre_de_gagnant_au_rang1_Etoile+;rapport_du_rang1_Etoile+;nombre_de_gagnant_au_rang2_Etoile+;rapport_du_rang2_Etoile+;nombre_de_gagnant_au_rang3_Etoile+;rapport_du_rang3_Etoile+;nombre_de_gagnant_au_rang4_Etoile+;rapport_du_rang4_Etoile+;nombre_de_gagnant_au_rang5_Etoile+;rapport_du_rang5_Etoile+;nombre_de_gagnant_au_rang6_Etoile+;rapport_du_rang6_Etoile+;nombre_de_gagnant_au_rang7_Etoile+;rapport_du_rang7_Etoile+;nombre_de_gagnant_au_rang8_Etoile+;rapport_du_rang8_Etoile+;nombre_de_gagnant_au_rang9_Etoile+;rapport_du_rang9_Etoile+;nombre_de_gagnant_au_rang10_Etoile+;rapport_du_rang10_Etoile+;numero_My_Million;numero_Tirage_Exceptionnel_Euro_Million;
20200025;VENDREDI;27/03/2020;2;27/05/2020;14;41;27;46;11;3;2;-11-14-27-41-46-;-2-3-;0;0;0;0;3;134054,9;1;4;23498,1;3;11;2661,4;102;515;104,7;161;811;70,2;202;922;43,4;2748;12637;15,8;4760;20959;10,6;8895;40640;10,2;14485;68974;7,3;71085;309679;5,1;131050;594393;4,3;0;0;3;376,1;31;20,2;45;13,9;886;1,7;1528;2,7;4730;4,1;7953;11,5;23011;2,2;211511;2,1;EQ 601 1758;;
20200024;MARDI   ;24/03/2020;1;24/05/2020;33;12;7;26;30;11;10;-7-12-26-30-33-;-10-11-;0;0;0;0;0;0;1;7;50422,7;1;14;1487,6;87;342;112,1;125;517;78,4;252;984;28,9;1458;7338;19,4;2919;13096;12,1;10802;41534;7,1;7204;38881;9,2;39585;181198;6,2;137600;559969;3,2;0;0;1;817,7;37;12,2;42;10,8;487;2,3;1044;2,9;2510;5,7;3783;17,5;13990;2,6;102953;3,2;IW 207 3107;;
20200023;VENDREDI;20/03/2020;1;20/05/2020;40;9;20;34;3;6;12;-3-9-20-34-40-;-6-12-;1;1;17000000;0;1;410858,5;1;5;19204,8;3;17;1759,3;87;372;148,1;117;646;90,1;221;1026;39,8;2050;10259;19,9;3598;17906;12,7;10256;48304;8,7;10847;54381;9,4;53601;257346;6,3;154505;705250;3,7;0;0;0;0;28;61,8;47;13,1;776;1,9;1197;3,4;4057;4,8;6852;13,1;18119;2,8;157956;2,8;DQ 754 7123;;
20200022;MARDI   ;17/03/2020;5;17/05/2020;5;7;16;8;20;12;2;-5-7-8-16-20-;-2-12-;0;1;63600033;0;1;404531,9;4;10;9454,5;7;20;1472,4;198;663;81,8;211;909;63;543;1871;21,5;2651;11361;17,7;6485;24878;9;17750;65329;6,4;11916;56137;9;73342;308690;5,1;198269;802072;3,2;0;0;3;387,4;83;7,7;59;10,9;984;1,6;2382;1,8;4370;4,6;6635;14,2;25916;2;158797;2,9;EY 698 5252;;
20200021;VENDREDI;13/03/2020;4;13/05/2020;21;3;11;36;27;10;9;-3-11-21-27-36-;-9-10-;0;0;0;1;5;159677,5;3;10;18659,6;8;28;2075,7;269;1050;101,9;363;1458;77,6;605;2496;31,8;5001;21469;18,5;11144;43876;10,1;27439;107944;7,6;25756;108210;9,2;150457;586799;5,3;371375;1433503;3,5;0;0;3;807,9;91;14,7;102;13,2;1637;2;3525;2,5;8319;5;13443;14,6;47778;2,3;369298;2,6;OZ 957 7619;;
20200020;MARDI   ;10/03/2020;3;10/05/2020;23;43;30;11;37;5;12;-11-23-30-37-43-;-5-12-;0;0;0;1;4;132535,6;5;11;11263,9;10;30;1286,4;125;618;115;185;978;76,8;299;1393;37,9;2433;13649;19,3;4725;25024;11,7;12233;60287;9;12982;72480;9,1;66613;352601;5,9;174611;865052;3,8;1;756,7;3;201,8;39;19,4;63;12;863;2,1;1614;3,1;4530;5,2;8031;13,7;23095;2,7;205242;2,6;PZ 739 9603;;
20200019;VENDREDI;06/03/2020;2;06/05/2020;15;43;38;45;46;11;1;-15-38-43-45-46-;-1-11-;0;0;0;0;3;233153,1;0;2;81737,5;4;24;2121,6;69;454;206,6;217;1195;82,9;234;1239;56,2;3214;17365;20;4417;24578;15,8;11602;61429;11,7;18405;98569;8,8;69935;375415;7,3;186511;960898;4,6;0;0;1;1821,9;19;53,2;77;13,1;1135;2,2;1523;4,4;6493;4,9;12454;11,8;24045;3,4;281164;2,6;MU 910 9419;;
20200018;MARDI   ;03/03/2020;1;03/05/2020;27;44;4;14;45;10;1;-4-14-27-44-45-;-1-10-;0;0;0;1;2;250722,9;3;8;14649,5;10;31;1177,5;105;515;130,5;205;942;75,4;239;1323;37,7;2573;12916;19,3;4267;21927;12,7;11853;60320;8,5;13470;69504;9;62072;311126;6,3;169129;849665;3,7;1;746,3;4;149,2;38;19,6;64;11,6;988;1,8;1567;3,1;5025;4,6;8320;13;22599;2,7;196089;2,7;FW 423 7925;;
20200017;VENDREDI;28/02/2020;5;29/04/2020;8;11;23;20;22;4;3;-8-11-20-22-23-;-3-4-;0;1;67084644;1;4;197637,5;1;6;30794;18;86;669,1;350;1460;72,6;494;2458;45,5;644;2778;28,3;6382;31146;12,6;12964;56318;7,7;24659;110228;7,4;28327;142449;6,9;156684;718242;4,3;299898;1408162;3,5;0;0;5;419,1;116;10;164;7;2091;1,3;4363;1,7;9675;3,7;14037;12,1;53122;1,8;339607;2,4;JI 004 5663;;
20200016;MARDI   ;25/02/2020;4;26/04/2020;4;42;18;27;1;6;4;-1-4-18-27-42-;-4-6-;0;0;0;0;2;283293,4;0;4;33105,1;10;41;1005,9;151;698;108,8;449;1862;43,1;352;1551;36,3;6194;25527;11;6922;31969;9,8;13918;66345;8,8;28941;126041;5,6;92196;437820;5,1;190199;928177;3,8;0;0;5;312,1;67;12,9;157;5,5;2348;0,9;2627;2,2;10602;2,5;15607;8,1;34304;2;246971;2,5;OQ 161 5938;;
20200015;VENDREDI;21/02/2020;3;22/04/2020;32;23;30;45;7;5;9;-7-23-30-32-45-;-5-9-;0;0;0;1;4;183306,6;2;6;28561,1;14;64;834;192;1075;91,4;395;2748;37,8;401;1893;38,5;6384;35431;10,3;8177;41353;9,8;17339;83014;9,1;34181;180129;5;114601;578223;5;240724;1158067;4;0;0;5;402,8;60;18,6;131;8,5;2083;1,3;2864;2,6;11264;3,1;18536;8,8;39409;2,3;337500;2,4;RE 501 9639;;
20200014;MARDI   ;18/02/2020;2;19/04/2020;34;32;11;38;47;10;2;-11-32-34-38-47-;-2-10-;0;0;0;0;2;262027,4;1;3;40826,7;3;22;1734;75;432;162,6;237;1051;70,6;194;1084;48,1;3073;14720;17,7;3916;21333;13,6;9325;51032;10,6;17320;81867;8;59434;313390;6,5;141417;752328;4,4;0;0;1;1483,5;24;34,3;80;10,3;1170;1,7;1488;3,7;6728;3,8;12221;9,8;22254;3;248114;2,4;NA 431 6997;;
20200013;VENDREDI;14/02/2020;1;15/04/2020;5;35;20;41;49;10;6;-5-20-35-41-49-;-6-10-;0;0;0;1;3;244264,1;1;6;28544,2;3;22;2424,7;100;622;157,9;277;1413;73,5;306;1573;46,4;4027;20251;18;5845;27721;14,6;14149;67779;11,1;24351;114200;8;95066;433629;6,6;232793;1067373;4,3;0;0;0;0;35;95,8;117;10,2;1408;2,1;2025;3,9;8757;4,3;15773;11;33374;2,9;354316;2,4;MO 198 0573;;
20200012;MARDI   ;11/02/2020;1;12/04/2020;43;26;24;32;46;6;10;-24-26-32-43-46-;-6-10-;0;1;17000000;1;5;105507,3;0;5;24658,7;3;22;1745,5;93;441;160,4;210;1016;73,6;232;1073;48,9;2822;15248;17,2;4476;21754;13,4;9566;49845;10,9;15585;82255;8;63583;319038;6,5;142757;745826;4,4;0;0;0;0;42;53,1;79;10;991;2;1582;3,3;5586;4,4;10009;11,6;22658;2,9;238130;2,4;VQ 986 5562;;
20200011;VENDREDI;07/02/2020;Super Jackpot et tirages suivants;08/04/2020;17;15;9;25;40;9;3;-9-15-17-25-40-;-3-9-;0;1;130000000;3;10;130443,5;1;21;14517,5;33;125;759,6;351;1753;99,7;1122;4818;38,3;758;3470;37,4;15264;64186;10,1;17574;78373;9,2;35075;154867;8,7;74755;316390;5,1;240147;1051780;4,8;491544;2131657;3,8;2;996,3;8;199,2;91;21,8;347;5,7;4731;1;5490;2,4;23186;2,7;34382;8,4;74820;2,1;577805;2,5;PX 206 8108;;
20200010;MARDI   ;04/02/2020;3;05/04/2020;35;21;33;23;47;6;7;-21-23-33-35-47-;-6-7-;0;0;0;0;4;155596,4;0;9;16162,4;4;47;963,9;97;659;126,6;278;1573;56;222;1461;42,4;3826;22081;14;5207;32479;10,6;9613;61757;10,4;20273;116314;6,7;80717;473901;5,1;144653;910511;4,3;0;0;1;1350,4;34;22;80;9,3;1192;1,5;1706;2,9;6533;3,6;11927;9,1;25985;2,3;261869;2;JF 573 7673;;
